"site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
2,3,6,86,1,1,52,8,9
2,4,1,86,1,1,33,5,7
2,4,2,86,1,1,42,8,7
2,4,3,86,1,1,51,10,8
2,4,4,86,1,1,42,5,10
2,4,5,86,1,1,51,8,9
2,4,6,86,1,0,48,7,8
2,5,1,86,1,1,37,8,3
2,5,2,86,1,1,39,4,5
2,5,3,86,1,1,48,7,10
2,5,4,86,1,1,52,9,10
2,5,5,86,1,1,49,7,10
2,5,6,86,1,1,56,10,9
2,6,1,86,1,1,36,5,6
2,6,2,86,1,1,50,7,11
2,6,3,86,1,1,50,9,10
2,6,4,86,1,1,54,10,11
2,6,5,86,1,1,50,7,10
2,6,6,86,1,1,56,10,9
2,7,1,86,1,1,40,5,8
2,7,2,86,1,1,48,9,10
2,7,3,86,1,1,51,10,12
2,7,4,86,1,1,57,10,12
2,7,5,86,1,1,57,10,10
2,7,6,86,1,1,56,10,9
2,8,1,86,1,1,47,5,9
2,8,2,86,1,1,44,5,9
2,8,3,86,1,1,53,9,8
2,8,4,86,1,1,57,11,10
2,8,5,86,1,1,54,9,11
2,9,1,86,1,1,42,7,8
2,9,2,86,1,1,50,10,11
2,9,3,86,1,1,55,8,10
2,9,4,86,1,1,53,10,11
2,9,5,86,1,1,59,11,12
2,10,1,86,1,1,45,8,8
2,10,2,86,1,1,53,10,9
2,10,3,86,1,1,56,11,11
2,10,4,86,1,1,60,9,11
2,10,5,86,1,1,58,10,12
2,11,1,86,1,1,42,5,7
2,11,2,86,1,1,50,8,11
2,11,3,86,1,1,58,10,11
2,11,4,86,1,1,53,8,10
2,11,5,86,1,1,62,11,12
2,12,1,86,1,1,47,7,10
2,12,2,86,1,1,51,9,11
2,12,3,86,1,1,56,11,10
2,12,4,86,1,1,60,10,12
2,12,5,86,1,1,61,10,12
2,13,1,86,1,1,42,5,7
2,13,2,86,1,1,54,10,10
2,13,3,86,1,1,57,9,11
2,13,4,86,1,1,60,10,12
2,13,5,86,1,1,62,11,12
3,1,1,86,1,0,13,0,1
3,1,2,86,1,0,19,2,3
3,1,3,86,1,0,33,3,6
3,1,4,86,1,0,24,2,3
3,1,5,86,1,0,34,4,6
3,1,6,86,1,0,33,4,6
3,1,7,86,1,0,44,7,7
3,1,8,86,1,0,41,5,7
3,2,1,86,1,0,25,1,5
3,2,2,86,1,0,37,3,5
3,2,3,86,1,0,36,3,7
3,2,4,86,1,0,41,5,7
3,2,5,86,1,0,42,4,8
3,2,6,86,1,0,49,8,9
3,2,7,86,1,0,45,6,7
3,2,8,86,1,0,51,8,10
3,3,1,86,1,0,25,2,5
3,3,2,86,1,0,34,2,7
3,3,3,86,1,0,45,6,9
3,3,4,86,1,0,48,5,10
3,3,5,86,1,0,46,7,8
3,3,6,86,1,0,52,8,12
3,3,7,86,1,0,50,7,10
3,3,8,86,1,0,54,8,10
3,4,1,86,1,0,35,3,9
3,4,2,86,1,0,44,6,8
3,4,3,86,1,0,46,7,9
3,4,4,86,1,0,46,5,10
3,4,5,86,1,0,53,7,10
3,4,6,86,1,0,55,7,11
3,4,7,86,1,0,55,8,10
3,5,1,86,1,0,35,2,6
3,5,2,86,1,0,44,6,7
3,5,3,86,1,0,51,8,10
3,5,4,86,1,0,51,7,11
3,5,5,86,1,0,55,9,11
3,5,6,86,1,0,55,7,10
3,5,7,86,1,0,56,8,10
3,6,1,86,1,0,39,6,8
3,6,2,86,1,0,47,9,7
3,6,3,86,1,0,46,5,9
3,6,4,86,1,0,51,9,9
3,6,5,86,1,0,57,9,10
3,6,6,86,1,0,59,9,12
3,6,7,86,1,0,60,9,12
4,1,1,86,1,0,13,0,2
4,1,2,86,1,0,11,0,3
4,1,3,86,1,0,27,3,5
4,1,4,86,1,0,25,2,2
4,1,5,86,1,0,19,2,5
4,1,6,86,0,1,26,7,2
4,1,7,86,0,1,29,7,3
4,1,8,86,0,1,30,7,4
4,1,9,86,1,0,40,4,8
4,2,1,86,1,0,21,1,5
4,2,2,86,1,1,33,4,6
4,2,3,86,1,0,37,4,6
4,2,4,86,0,1,37,5,6
4,2,5,86,1,1,43,6,9
4,2,6,86,1,1,43,6,7
4,2,7,86,1,1,50,9,8
4,2,8,86,1,1,49,9,7
4,2,9,86,1,1,49,9,8
4,3,1,86,1,1,36,3,7
4,3,2,86,1,1,34,6,6
4,3,3,86,1,0,48,7,8
4,3,4,86,1,1,43,6,7
4,3,5,86,1,1,48,8,8
4,3,6,86,1,0,43,6,8
4,3,7,86,1,1,49,7,10
4,3,8,86,1,1,54,9,11
4,3,9,86,1,1,55,10,9
4,4,1,86,1,0,28,4,5
4,4,2,86,1,1,40,6,7
4,4,3,86,1,1,42,5,7
4,4,4,86,1,1,53,8,10
4,4,5,86,1,0,48,6,10
4,4,6,86,1,1,52,9,10
4,4,7,86,1,1,54,10,10
4,4,8,86,1,1,56,11,10
4,5,1,86,1,1,31,5,6
4,5,2,86,1,1,43,6,9
4,5,3,86,1,1,44,8,7
4,5,4,86,1,1,53,9,9
4,5,5,86,1,1,55,9,10
4,5,6,86,1,1,53,10,9
4,5,7,86,1,1,58,11,12
4,5,8,86,1,1,56,10,9
4,6,1,86,1,1,38,6,6
4,6,2,86,1,1,51,9,9
4,6,3,86,1,1,49,9,9
4,6,4,86,1,0,57,9,11
4,6,5,86,1,1,55,8,9
4,6,6,86,1,1,58,10,9
4,6,7,86,1,1,60,10,12
4,6,8,86,1,1,58,11,12
4,7,1,86,1,1,42,4,6
4,7,2,86,1,1,49,8,9
4,7,3,86,1,1,49,7,8
4,7,4,86,1,1,51,8,10
4,7,5,86,1,1,56,11,11
4,7,6,86,1,1,56,9,10
4,7,7,86,1,1,62,11,12
4,7,8,86,1,1,59,11,9
4,8,1,86,1,1,36,3,8
4,8,2,86,1,1,46,9,8
4,8,3,86,1,1,57,10,12
4,8,4,86,1,1,59,10,10
4,8,5,86,1,1,58,10,10
4,8,6,86,1,1,58,12,11
4,8,7,86,1,1,60,10,12
4,8,8,86,1,1,63,12,12
4,9,1,86,1,1,45,7,7
4,9,2,86,1,1,54,9,11
4,9,3,86,1,1,54,10,11
4,9,4,86,1,1,59,10,11
4,9,5,86,1,1,60,11,10
4,9,6,86,1,1,63,12,12
4,9,7,86,1,1,63,13,12
4,9,8,86,1,1,64,13,12
1,1,1,87,1,0,10,0,3
1,1,2,87,1,0,16,2,2
1,1,3,87,1,0,17,0,6
1,1,4,87,1,0,31,6,3
1,1,5,87,1,0,26,7,4
1,1,6,87,0,1,42,7,6
1,1,7,87,1,0,29,7,4
1,1,8,87,1,0,40,4,8
1,2,1,87,1,0,31,4,7
1,2,2,87,1,0,26,7,2
1,2,3,87,1,0,25,3,5
1,2,4,87,1,1,31,4,4
1,2,5,87,1,1,51,8,9
1,2,6,87,1,0,41,4,9
1,2,7,87,1,0,46,8,9
1,2,8,87,1,0,42,6,8
1,3,1,87,1,0,31,5,5
1,3,2,87,1,0,24,1,6
1,3,3,87,1,0,34,3,7
1,3,4,87,1,1,39,6,8
1,3,5,87,1,0,47,5,10
1,3,6,87,1,0,44,7,10
1,3,7,87,1,0,46,4,9
1,3,8,87,1,0,47,6,9
1,4,1,87,1,0,33,5,7
1,4,2,87,1,0,38,4,9
1,4,3,87,1,0,43,7,8
1,4,4,87,1,1,45,5,9
1,4,5,87,1,1,46,7,9
1,4,6,87,1,1,49,8,8
1,4,7,87,1,1,56,12,11
1,4,8,87,1,0,47,7,8
1,5,1,87,1,1,35,4,8
1,5,2,87,1,1,42,8,7
1,5,3,87,1,0,48,9,9
1,5,4,87,1,0,49,9,9
1,5,5,87,1,0,48,7,9
1,5,6,87,1,1,51,10,11
1,5,7,87,1,1,49,7,9
1,5,8,87,1,0,50,7,9
1,6,1,87,1,0,32,3,7
1,6,2,87,1,0,39,7,8
1,6,3,87,1,1,53,9,9
1,6,4,87,1,0,46,7,9
1,6,5,87,1,1,49,7,10
1,6,6,87,1,0,47,8,9
1,6,7,87,1,0,49,8,7
1,7,1,87,1,0,35,3,5
1,7,2,87,1,1,42,6,8
1,7,3,87,1,1,45,8,8
1,7,4,87,1,1,53,8,10
1,7,5,87,1,1,53,9,10
1,7,6,87,1,0,53,8,11
1,7,7,87,1,1,54,9,9
1,8,1,87,1,1,35,5,6
1,8,2,87,1,1,43,6,9
1,8,3,87,1,1,52,9,9
1,8,4,87,1,1,48,8,8
1,8,5,87,1,0,50,8,9
1,8,6,87,1,1,56,12,11
1,8,7,87,1,0,57,11,12
1,9,1,87,1,1,37,5,7
1,9,2,87,1,1,42,6,8
1,9,3,87,1,1,51,10,11
1,9,4,87,1,0,58,12,12
1,9,5,87,1,0,51,9,10
1,9,6,87,1,1,53,9,10
1,9,7,87,1,1,58,11,11
1,10,1,87,1,1,39,5,7
1,10,2,87,1,0,52,8,12
1,10,3,87,1,1,51,9,9
1,10,4,87,1,1,54,9,10
1,10,5,87,1,1,56,11,11
1,10,6,87,1,1,59,11,12
1,10,7,87,1,0,57,11,12
1,11,1,87,1,1,43,7,8
1,11,2,87,1,1,50,9,9
1,11,3,87,1,1,53,10,11
1,11,4,87,1,1,50,8,9
1,11,5,87,1,1,54,9,11
1,11,6,87,1,1,59,12,12
1,11,7,87,1,1,60,12,12
1,12,1,87,1,1,43,11,6
1,12,2,87,1,1,55,9,11
1,12,3,87,1,0,52,11,9
1,12,4,87,1,0,58,12,11
1,12,5,87,1,1,56,10,10
1,12,6,87,1,0,61,12,12
1,12,7,87,1,1,63,12,12
1,13,1,87,1,1,43,8,10
1,13,2,87,1,1,49,9,8
1,13,3,87,1,1,57,10,10
1,13,4,87,1,1,58,11,11
1,13,5,87,1,1,57,11,12
1,13,6,87,1,1,58,12,11
1,13,7,87,1,1,64,13,12
1,14,1,87,1,1,45,7,8
1,14,2,87,1,0,52,9,12
1,14,3,87,1,0,54,10,11
1,14,4,87,1,1,54,10,11
1,14,5,87,1,1,58,12,10
1,14,6,87,1,1,58,12,11
1,14,7,87,1,1,64,13,12
1,15,1,87,1,1,45,7,9
1,15,2,87,1,1,50,6,11
1,15,3,87,1,1,55,9,11
1,15,4,87,1,1,53,9,10
1,15,5,87,1,1,58,10,11
1,15,6,87,1,1,63,13,12
1,15,7,87,1,1,62,12,12
1,16,1,87,1,1,41,7,8
1,16,2,87,1,1,50,9,9
1,16,3,87,1,1,55,11,10
1,16,4,87,1,1,57,11,11
1,16,5,87,1,1,58,12,11
1,16,6,87,1,1,58,12,11
1,16,7,87,1,1,63,13,12
1,17,1,87,1,1,50,8,8
1,17,2,87,1,1,54,10,10
1,17,3,87,1,1,56,11,11
1,17,4,87,1,1,56,10,10
1,17,5,87,1,1,62,12,12
1,17,6,87,1,1,63,13,12
1,17,7,87,1,1,64,13,12
1,18,1,87,1,1,46,6,11
1,18,2,87,1,1,54,11,10
1,18,3,87,1,1,58,11,11
1,18,4,87,1,1,57,12,11
1,18,5,87,1,1,58,10,12
1,18,6,87,1,1,60,11,12
1,18,7,87,1,1,64,13,12
1,19,1,87,1,1,45,7,9
1,19,2,87,1,1,52,10,10
1,19,3,87,1,1,53,10,10
1,19,4,87,1,1,57,11,11
1,19,5,87,1,1,60,12,11
1,19,6,87,1,1,63,13,11
2,1,1,87,1,0,14,1,2
2,1,2,87,1,0,31,3,6
2,1,3,87,1,0,24,2,6
2,1,4,87,0,1,35,6,4
2,1,5,87,0,1,35,2,7
2,1,6,87,0,1,43,7,6
2,2,1,87,1,0,25,3,6
2,2,2,87,0,1,30,4,6
2,2,3,87,1,0,35,6,5
2,2,4,87,1,1,43,8,9
2,2,5,87,1,0,33,5,8
2,2,6,87,1,0,39,7,4
2,3,1,87,1,1,32,4,5
2,3,2,87,1,1,36,5,8
2,3,3,87,1,1,42,7,8
2,3,4,87,1,0,39,7,4
2,3,5,87,1,1,47,7,8
2,3,6,87,1,1,52,10,8
2,4,1,87,1,1,35,6,7
2,4,2,87,1,1,44,8,6
2,4,3,87,1,1,37,4,6
2,4,4,87,1,1,49,8,9
2,4,5,87,1,1,57,10,12
2,4,6,87,1,0,48,7,8
2,5,1,87,1,1,34,3,6
2,5,2,87,1,1,42,6,7
2,5,3,87,1,1,46,6,9
2,5,4,87,1,1,50,8,10
2,5,5,87,1,1,51,8,11
2,5,6,87,1,1,51,8,9
2,6,1,87,1,1,39,6,7
2,6,2,87,1,1,47,7,9
2,6,3,87,1,1,45,7,8
2,6,4,87,1,1,58,9,12
2,6,5,87,1,1,50,7,11
2,6,6,87,1,1,52,8,9
2,7,1,87,1,1,35,4,6
2,7,2,87,1,1,55,9,11
2,7,3,87,1,1,53,7,11
2,7,4,87,1,1,57,11,11
2,7,5,87,1,1,59,11,12
2,7,6,87,1,1,56,10,9
2,8,1,87,1,1,42,7,6
2,8,2,87,1,1,49,8,10
2,8,3,87,1,1,49,7,10
2,8,4,87,1,1,50,9,11
2,8,5,87,1,1,58,10,12
2,9,1,87,1,1,44,8,7
2,9,2,87,1,1,52,10,9
2,9,3,87,1,1,55,11,11
2,9,4,87,1,1,54,8,11
2,9,5,87,1,1,59,10,10
2,10,1,87,1,1,48,7,8
2,10,2,87,1,1,52,8,11
2,10,3,87,1,1,55,9,11
2,10,4,87,1,1,57,10,11
2,10,5,87,1,1,59,10,12
2,11,1,87,1,1,47,6,12
2,11,2,87,1,1,51,9,10
2,11,3,87,1,1,55,9,12
2,11,4,87,1,1,60,11,12
2,11,5,87,1,1,58,10,12
2,12,1,87,1,1,48,9,9
2,12,2,87,1,1,53,9,9
2,12,3,87,1,1,56,10,9
2,12,4,87,1,1,59,11,11
2,12,5,87,1,1,60,11,12
2,13,1,87,1,1,46,8,9
2,13,2,87,1,1,55,8,11
2,13,3,87,1,1,58,11,12
2,13,4,87,1,1,62,11,12
2,13,5,87,1,1,62,11,12
3,1,1,87,1,0,18,1,5
3,1,2,87,1,0,24,2,3
3,1,3,87,1,0,22,1,4
3,1,4,87,1,0,30,3,6
3,1,5,87,1,0,40,5,6
3,1,6,87,1,0,29,2,4
3,1,7,87,1,0,40,4,7
3,1,8,87,1,0,44,7,7
3,2,1,87,1,0,29,3,6
3,2,2,87,1,0,33,3,5
3,2,3,87,1,0,41,4,9
3,2,4,87,1,0,41,4,8
3,2,5,87,1,0,42,5,8
3,2,6,87,1,0,43,5,8
3,2,7,87,1,0,50,8,8
3,2,8,87,1,0,48,7,7
3,3,1,87,1,0,24,2,4
3,3,2,87,1,0,41,3,9
3,3,3,87,1,0,37,5,6
3,3,4,87,1,0,45,6,8
3,3,5,87,1,0,51,7,12
3,3,6,87,1,0,48,6,10
3,3,7,87,1,0,54,8,12
3,3,8,87,1,0,54,8,10
3,4,1,87,1,0,33,3,7
3,4,2,87,1,0,43,7,7
3,4,3,87,1,0,45,5,8
3,4,4,87,1,0,49,7,9
3,4,5,87,1,0,52,8,9
3,4,6,87,1,0,52,8,9
3,4,7,87,1,0,55,8,12
3,5,1,87,1,0,35,3,7
3,5,2,87,1,0,48,6,10
3,5,3,87,1,0,49,7,9
3,5,4,87,1,0,47,4,10
3,5,5,87,1,0,55,9,10
3,5,6,87,1,0,56,8,12
3,5,7,87,1,0,57,8,12
3,6,1,87,1,0,39,5,8
3,6,2,87,1,0,39,3,8
3,6,3,87,1,0,51,9,9
3,6,4,87,1,0,54,9,10
3,6,5,87,1,0,52,8,11
3,6,6,87,1,0,56,8,11
3,6,7,87,1,0,59,9,12
4,1,1,87,0,1,16,2,1
4,1,2,87,1,0,31,2,6
4,1,3,87,0,1,33,4,6
4,1,4,87,1,0,13,0,4
4,1,5,87,1,0,33,3,7
4,1,6,87,0,1,34,6,5
4,1,7,87,0,1,29,7,3
4,1,8,87,1,0,40,4,8
4,1,9,87,1,0,32,2,6
4,2,1,87,1,1,21,3,3
4,2,2,87,1,1,32,4,5
4,2,3,87,1,0,34,4,4
4,2,4,87,0,1,41,8,6
4,2,5,87,1,1,34,8,5
4,2,6,87,0,1,39,8,6
4,2,7,87,1,1,47,8,7
4,2,8,87,0,1,46,7,8
4,2,9,87,1,0,46,5,9
4,3,1,87,1,1,30,3,5
4,3,2,87,1,1,33,8,6
4,3,3,87,1,1,43,6,8
4,3,4,87,1,1,50,9,8
4,3,5,87,1,1,45,8,8
4,3,6,87,1,1,50,8,8
4,3,7,87,1,1,52,9,9
4,3,8,87,1,1,49,9,10
4,3,9,87,1,1,55,10,9
4,4,1,87,1,1,33,4,7
4,4,2,87,1,1,43,7,8
4,4,3,87,1,0,44,7,8
4,4,4,87,1,1,46,8,9
4,4,5,87,1,1,49,8,11
4,4,6,87,1,1,51,9,8
4,4,7,87,1,1,56,10,10
4,4,8,87,1,1,55,11,9
4,5,1,87,1,1,36,6,6
4,5,2,87,1,0,41,6,6
4,5,3,87,1,1,48,8,10
4,5,4,87,1,1,52,9,10
4,5,5,87,1,1,57,11,9
4,5,6,87,1,1,51,8,10
4,5,7,87,1,1,54,9,10
4,5,8,87,1,1,59,12,9
4,6,1,87,1,1,37,5,7
4,6,2,87,1,1,53,11,8
4,6,3,87,1,1,49,9,8
4,6,4,87,1,1,51,9,10
4,6,5,87,1,1,56,10,10
4,6,6,87,1,1,58,11,9
4,6,7,87,1,1,60,10,12
4,6,8,87,1,1,60,11,11
4,7,1,87,1,1,41,7,7
4,7,2,87,1,1,46,7,10
4,7,3,87,1,1,53,9,10
4,7,4,87,1,1,55,10,11
4,7,5,87,1,1,55,10,11
4,7,6,87,1,1,58,10,9
4,7,7,87,1,1,62,12,11
4,7,8,87,1,1,62,11,12
4,8,1,87,1,1,37,6,8
4,8,2,87,1,1,49,8,9
4,8,3,87,1,1,59,12,11
4,8,4,87,1,1,59,10,12
4,8,5,87,1,1,58,11,10
4,8,6,87,1,1,59,11,10
4,8,7,87,1,1,63,12,12
4,8,8,87,1,1,61,13,12
4,9,1,87,1,1,43,7,8
4,9,2,87,1,1,54,11,9
4,9,3,87,1,1,51,8,8
4,9,4,87,1,1,56,11,11
4,9,5,87,1,1,60,12,10
4,9,6,87,1,1,63,12,12
4,9,7,87,1,1,61,13,12
4,9,8,87,1,1,64,13,12
1,1,1,88,1,0,8,2,0
1,1,2,88,1,0,12,1,0
1,1,3,88,1,0,28,4,3
1,1,4,88,1,0,24,2,3
1,1,5,88,1,0,25,2,2
1,1,6,88,1,0,35,4,7
1,1,7,88,1,0,30,4,8
1,1,8,88,1,0,29,2,3
1,2,1,88,1,0,17,2,6
1,2,2,88,1,0,25,2,8
1,2,3,88,1,0,32,7,4
1,2,4,88,1,0,42,6,7
1,2,5,88,1,0,38,5,7
1,2,6,88,1,0,45,7,10
1,2,7,88,1,1,47,7,6
1,2,8,88,1,0,40,4,8
1,3,1,88,1,0,28,5,5
1,3,2,88,1,0,28,2,8
1,3,3,88,1,0,42,6,9
1,3,4,88,1,0,40,7,10
1,3,5,88,1,0,40,5,8
1,3,6,88,1,1,48,7,8
1,3,7,88,1,0,41,6,11
1,3,8,88,1,0,47,7,8
1,4,1,88,1,1,31,4,5
1,4,2,88,1,0,39,5,6
1,4,3,88,1,1,46,8,8
1,4,4,88,1,1,41,6,7
1,4,5,88,1,1,47,8,8
1,4,6,88,1,0,41,6,11
1,4,7,88,1,1,48,7,9
1,4,8,88,1,0,46,5,9
1,5,1,88,1,0,34,3,6
1,5,2,88,1,1,42,7,6
1,5,3,88,1,1,47,9,10
1,5,4,88,1,1,50,10,9
1,5,5,88,1,0,45,8,10
1,5,6,88,1,0,48,8,11
1,5,7,88,1,0,47,8,11
1,5,8,88,1,0,50,7,9
1,6,1,88,1,0,38,7,8
1,6,2,88,1,1,39,3,8
1,6,3,88,1,1,40,7,7
1,6,4,88,1,1,48,7,11
1,6,5,88,1,1,49,7,9
1,6,6,88,1,0,50,9,11
1,6,7,88,1,1,56,11,11
1,7,1,88,1,1,36,5,6
1,7,2,88,1,1,40,6,6
1,7,3,88,1,1,46,9,6
1,7,4,88,1,1,54,8,11
1,7,5,88,1,1,49,8,9
1,7,6,88,1,0,55,10,12
1,7,7,88,1,0,55,10,11
1,8,1,88,1,1,35,5,6
1,8,2,88,1,1,42,6,9
1,8,3,88,1,1,50,9,10
1,8,4,88,1,1,54,10,9
1,8,5,88,1,1,46,8,9
1,8,6,88,1,0,49,6,11
1,8,7,88,1,1,54,9,9
1,9,1,88,1,1,41,6,9
1,9,2,88,1,1,45,7,8
1,9,3,88,1,1,52,9,8
1,9,4,88,1,1,55,11,11
1,9,5,88,1,1,57,11,10
1,9,6,88,1,1,58,11,11
1,9,7,88,1,1,58,10,12
1,10,1,88,1,0,42,7,9
1,10,2,88,1,1,43,6,8
1,10,3,88,1,1,49,8,9
1,10,4,88,1,1,46,7,11
1,10,5,88,1,1,53,9,11
1,10,6,88,1,1,58,11,11
1,10,7,88,1,1,55,11,10
1,11,1,88,1,1,37,6,7
1,11,2,88,1,1,49,9,9
1,11,3,88,1,1,51,9,11
1,11,4,88,1,1,53,8,10
1,11,5,88,1,1,59,10,12
1,11,6,88,1,1,53,7,11
1,11,7,88,1,1,58,12,11
1,12,1,88,1,1,43,7,8
1,12,2,88,1,1,50,7,11
1,12,3,88,1,1,52,9,10
1,12,4,88,1,1,58,11,12
1,12,5,88,1,1,56,11,12
1,12,6,88,1,1,56,11,11
1,12,7,88,1,0,62,12,12
1,13,1,88,1,1,45,8,7
1,13,2,88,1,1,45,6,10
1,13,3,88,1,0,53,10,10
1,13,4,88,1,1,54,10,9
1,13,5,88,1,1,64,13,12
1,13,6,88,1,1,60,10,10
1,13,7,88,1,1,61,13,12
1,14,1,88,1,1,39,6,7
1,14,2,88,1,1,52,9,11
1,14,3,88,1,1,57,11,11
1,14,4,88,1,1,59,12,12
1,14,5,88,1,1,56,11,11
1,14,6,88,1,1,60,12,12
1,14,7,88,1,1,60,12,12
1,15,1,88,1,1,44,8,9
1,15,2,88,1,1,51,9,10
1,15,3,88,1,1,53,8,10
1,15,4,88,1,1,57,10,12
1,15,5,88,1,1,59,12,11
1,15,6,88,1,1,60,12,12
1,15,7,88,1,1,61,13,11
1,16,1,88,1,1,49,7,10
1,16,2,88,1,1,53,10,10
1,16,3,88,1,1,55,8,11
1,16,4,88,1,1,59,13,11
1,16,5,88,1,1,62,13,11
1,16,6,88,1,1,58,11,10
1,16,7,88,1,1,64,13,12
1,17,1,88,1,1,43,5,8
1,17,2,88,1,1,49,8,9
1,17,3,88,1,1,56,11,11
1,17,4,88,1,1,58,11,11
1,17,5,88,1,1,58,9,11
1,17,6,88,1,1,61,11,12
1,17,7,88,1,1,64,13,12
1,18,1,88,1,1,52,10,10
1,18,2,88,1,1,53,10,10
1,18,3,88,1,1,54,8,11
1,18,4,88,1,1,57,10,10
1,18,5,88,1,1,59,10,11
1,18,6,88,1,1,62,13,12
1,18,7,88,1,1,64,13,12
1,19,1,88,1,1,48,8,9
1,19,2,88,1,1,52,10,11
1,19,3,88,1,1,56,11,12
1,19,4,88,1,1,60,11,11
1,19,5,88,1,1,61,12,12
1,19,6,88,1,1,61,11,12
2,1,1,88,1,0,15,2,4
2,1,2,88,1,0,22,3,3
2,1,3,88,1,0,22,1,4
2,1,4,88,1,0,27,3,3
2,1,5,88,1,0,23,4,2
2,1,6,88,1,0,32,4,5
2,2,1,88,1,1,22,3,5
2,2,2,88,1,0,30,4,5
2,2,3,88,0,1,43,7,6
2,2,4,88,1,0,39,5,6
2,2,5,88,1,1,44,4,10
2,2,6,88,0,1,44,5,9
2,3,1,88,1,1,27,3,7
2,3,2,88,1,1,32,6,5
2,3,3,88,1,1,46,7,7
2,3,4,88,1,1,50,9,9
2,3,5,88,1,1,48,6,11
2,3,6,88,1,1,46,5,9
2,4,1,88,1,1,33,5,7
2,4,2,88,1,1,41,6,6
2,4,3,88,1,1,46,5,10
2,4,4,88,1,1,51,8,9
2,4,5,88,1,1,49,9,10
2,4,6,88,1,1,51,9,9
2,5,1,88,1,1,37,5,7
2,5,2,88,1,1,43,7,8
2,5,3,88,1,1,46,7,8
2,5,4,88,1,1,46,6,10
2,5,5,88,1,1,52,6,10
2,5,6,88,1,1,54,10,9
2,6,1,88,1,1,35,4,8
2,6,2,88,1,1,48,7,9
2,6,3,88,1,1,49,7,11
2,6,4,88,1,1,51,9,8
2,6,5,88,1,1,55,10,12
2,6,6,88,1,1,54,10,9
2,7,1,88,1,1,33,4,7
2,7,2,88,1,1,51,8,9
2,7,3,88,1,1,53,7,10
2,7,4,88,1,1,54,8,11
2,7,5,88,1,1,54,10,9
2,7,6,88,1,1,56,10,9
2,8,1,88,1,1,37,5,6
2,8,2,88,1,1,47,7,11
2,8,3,88,1,1,52,10,11
2,8,4,88,1,1,54,9,11
2,8,5,88,1,1,56,11,11
2,9,1,88,1,1,46,7,8
2,9,2,88,1,1,49,8,9
2,9,3,88,1,1,54,10,10
2,9,4,88,1,1,52,8,10
2,9,5,88,1,1,54,9,11
2,10,1,88,1,1,45,7,9
2,10,2,88,1,1,51,9,8
2,10,3,88,1,1,57,10,11
2,10,4,88,1,1,59,11,11
2,10,5,88,1,1,57,10,11
2,11,1,88,1,1,48,8,8
2,11,2,88,1,1,48,7,10
2,11,3,88,1,1,56,9,10
2,11,4,88,1,1,58,11,12
2,11,5,88,1,1,59,10,12
2,12,1,88,1,1,47,8,8
2,12,2,88,1,1,56,9,12
2,12,3,88,1,1,58,11,11
2,12,4,88,1,1,59,10,12
2,12,5,88,1,1,61,11,12
2,13,1,88,1,1,46,7,9
2,13,2,88,1,1,54,10,10
2,13,3,88,1,1,57,10,10
2,13,4,88,1,1,60,11,12
2,13,5,88,1,1,60,10,12
3,1,1,88,1,0,20,1,4
3,1,2,88,1,0,27,3,4
3,1,3,88,1,0,36,6,5
3,1,4,88,1,0,38,4,7
3,1,5,88,1,0,35,1,8
3,1,6,88,1,0,35,4,6
3,1,7,88,1,0,30,3,4
3,1,8,88,1,0,32,3,4
3,2,1,88,1,0,22,1,4
3,2,2,88,1,0,33,4,6
3,2,3,88,1,0,39,6,10
3,2,4,88,1,0,39,5,8
3,2,5,88,1,0,42,5,9
3,2,6,88,1,0,48,8,9
3,2,7,88,1,0,47,5,10
3,2,8,88,1,0,45,6,7
3,3,1,88,1,0,20,1,6
3,3,2,88,1,0,33,2,8
3,3,3,88,1,0,40,4,7
3,3,4,88,1,0,44,7,8
3,3,5,88,1,0,50,5,9
3,3,6,88,1,0,47,7,9
3,3,7,88,1,0,56,9,12
3,3,8,88,1,0,54,8,10
3,4,1,88,1,0,42,5,9
3,4,2,88,1,0,40,4,7
3,4,3,88,1,0,49,5,11
3,4,4,88,1,0,49,7,9
3,4,5,88,1,0,52,8,10
3,4,6,88,1,0,53,7,11
3,4,7,88,1,0,56,8,12
3,5,1,88,1,0,35,3,5
3,5,2,88,1,0,43,5,9
3,5,3,88,1,0,44,5,9
3,5,4,88,1,0,50,6,9
3,5,5,88,1,0,52,9,9
3,5,6,88,1,0,50,8,10
3,5,7,88,1,0,59,9,12
3,6,1,88,1,0,41,7,6
3,6,2,88,1,0,48,8,7
3,6,3,88,1,0,52,5,10
3,6,4,88,1,0,55,8,10
3,6,5,88,1,0,51,7,9
3,6,6,88,1,0,58,8,12
3,6,7,88,1,0,58,9,12
4,1,1,88,0,1,18,2,2
4,1,2,88,0,1,14,4,0
4,1,3,88,1,0,27,2,6
4,1,4,88,1,0,34,3,6
4,1,5,88,1,0,15,1,3
4,1,6,88,0,1,28,6,4
4,1,7,88,0,1,33,5,6
4,1,8,88,1,0,20,2,5
4,1,9,88,0,1,39,6,6
4,2,1,88,1,0,25,2,5
4,2,2,88,1,0,30,2,6
4,2,3,88,1,1,34,4,6
4,2,4,88,1,0,37,5,6
4,2,5,88,1,1,45,7,9
4,2,6,88,1,0,49,9,8
4,2,7,88,1,0,46,7,10
4,2,8,88,1,1,44,8,7
